Area,YEAR.WEEK,SUMMER,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DAYS,UNEMPLOYMENT,UTILITY.GAS,CRIMES
CP,2011.17,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,704
CP,2011.18,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,741
CP,2011.19,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,687
CP,2011.2,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,721
CP,2011.21,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,803
CP,2011.22,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,768
CP,2011.23,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,707
CP,2011.24,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,853
CP,2011.25,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,851
CP,2011.26,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,791
CP,2011.27,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,822
CP,2011.28,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,788
CP,2011.29,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,776
CP,2011.3,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,789
CP,2011.31,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,743
CP,2011.32,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,904
CP,2011.33,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,780
CP,2011.34,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,606
CP,2011.35,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,780
CP,2011.36,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,782
CP,2011.37,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,726
CP,2011.38,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,732
CP,2011.39,0,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,727
CP,2011.4,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,642
CP,2011.41,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,698
CP,2011.42,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,717
CP,2011.43,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,665
CP,2011.44,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,678
CP,2011.45,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,649
CP,2011.46,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,593
CP,2011.47,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,580
CP,2011.48,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,617
CP,2011.49,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,611
CP,2011.5,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,593
CP,2011.51,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,580
CP,2011.52,0,0,0,0,0,0,0,0,0,0,0,1,6,69907,1.243,483
CP,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,76690,1.238,87
CP,2012.01,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,625
CP,2012.02,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,595
CP,2012.03,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,574
CP,2012.04,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,619
CP,2012.05,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,620
CP,2012.06,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,591
CP,2012.07,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,641
CP,2012.08,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,693
CP,2012.09,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,644
CP,2012.1,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,657
CP,2012.11,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,775
CP,2012.12,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,701
CP,2012.13,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,693
CP,2012.14,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,774
CP,2012.15,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,623
CP,2012.16,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,673
CP,2012.17,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,676
CP,2012.18,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,720
CP,2012.19,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,678
CP,2012.2,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,674
CP,2012.21,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,697
CP,2012.22,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,673
CP,2012.23,0,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,770
CP,2012.24,0,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,701
CP,2012.25,1,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,714
CP,2012.26,1,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,714
CP,2012.27,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,665
CP,2012.28,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,681
CP,2012.29,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,684
CP,2012.3,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,659
CP,2012.31,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,679
CP,2012.32,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,771
CP,2012.33,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,726
CP,2012.34,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,794
CP,2012.35,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,719
CP,2012.36,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,689
CP,2012.37,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,693
CP,2012.38,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,703
CP,2012.39,0,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,668
CP,2012.4,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,708
CP,2012.41,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,666
CP,2012.42,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,702
CP,2012.43,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,687
CP,2012.44,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,566
CP,2012.45,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,580
CP,2012.46,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,576
CP,2012.47,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,554
CP,2012.48,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,569
CP,2012.49,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,629
CP,2012.5,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,618
CP,2012.51,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,543
CP,2012.52,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,417
CP,2012.53,0,0,0,0,0,0,0,0,0,0,0,1,1,73780,1.194,61
CP,2013,0,0,0,0,0,0,0,0,0,0,0,0,6,83308,1.187,536
CP,2013.01,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,579
CP,2013.02,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,576
CP,2013.03,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,448
CP,2013.04,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,510
CP,2013.05,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,504
CP,2013.06,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,524
CP,2013.07,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,543
CP,2013.08,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,560
CP,2013.09,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,603
CP,2013.1,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,587
CP,2013.11,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,567
CP,2013.12,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,612
CP,2013.13,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,575
CP,2013.14,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,602
CP,2013.15,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,694
CP,2013.16,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,611
CP,2013.17,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,590
CP,2013.18,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,682
CP,2013.19,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,670
CP,2013.2,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,635
CP,2013.21,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,646
CP,2013.22,0,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,706
CP,2013.23,0,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,701
CP,2013.24,1,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,713
CP,2013.25,1,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,666
CP,2013.26,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,706
CP,2013.27,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,641
CP,2013.28,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,729
CP,2013.29,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,706
CP,2013.3,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,678
CP,2013.31,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,724
CP,2013.32,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,699
CP,2013.33,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,678
CP,2013.34,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,641
CP,2013.35,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,680
CP,2013.36,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,673
CP,2013.37,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,574
CP,2013.38,0,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,608
CP,2013.39,0,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,623
CP,2013.4,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,623
CP,2013.41,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,692
CP,2013.42,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,606
CP,2013.43,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,655
CP,2013.44,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,595
CP,2013.45,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,599
CP,2013.46,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,532
CP,2013.47,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,463
CP,2013.48,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,541
CP,2013.49,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,454
CP,2013.5,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,495
CP,2013.51,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,387
CP,2013.52,0,0,0,0,0,0,0,0,0,0,0,1,2,58411,1.127,134
CP,2014,0,0,0,0,0,0,0,0,0,0,0,0,5,63662,1.163,259
CP,2014.01,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,424
CP,2014.02,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,510
CP,2014.03,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,314
CP,2014.04,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,415
CP,2014.05,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,472
CP,2014.06,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,397
CP,2014.07,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,477
CP,2014.08,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,458
CP,2014.09,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,455
CP,2014.1,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,519
CP,2014.11,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,591
CP,2014.12,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,495
CP,2014.13,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,552
CP,2014.14,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,629
CP,2014.15,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,533
CP,2014.16,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,590
CP,2014.17,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,519
CP,2014.18,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,581
CP,2014.19,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,637
CP,2014.2,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,642
CP,2014.21,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,612
CP,2014.22,0,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,604
CP,2014.23,0,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,594
CP,2014.24,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,599
CP,2014.25,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,614
CP,2014.26,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,620
CP,2014.27,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,554
CP,2014.28,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,639
CP,2014.29,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,700
CP,2014.3,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,667
CP,2014.31,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,606
CP,2014.32,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,590
CP,2014.33,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,557
CP,2014.34,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,579
CP,2014.35,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,677
CP,2014.36,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,644
CP,2014.37,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,687
CP,2014.38,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,645
CP,2014.39,0,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,693
CP,2014.4,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,726
CP,2014.41,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,674
CP,2014.42,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,598
CP,2014.43,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,731
CP,2014.44,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,609
CP,2014.45,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,592
CP,2014.46,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,568
CP,2014.47,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,523
CP,2014.48,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,589
CP,2014.49,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,559
CP,2014.5,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,543
CP,2014.51,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,470
CP,2014.52,0,0,0,0,0,0,0,0,0,0,0,1,3,45875,1.146,220
CP,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,54104,1.14,329
CP,2015.01,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,482
CP,2015.02,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,649
CP,2015.03,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,577
CP,2015.04,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,548
CP,2015.05,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,602
CP,2015.06,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,557
CP,2015.07,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,496
CP,2015.08,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,586
CP,2015.09,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,496
CP,2015.1,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,607
CP,2015.11,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,590
CP,2015.12,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,627
CP,2015.13,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,658
CP,2015.14,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,678
CP,2015.15,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,742
CP,2015.16,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,774
CP,2015.17,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,672
CP,2015.18,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,745
CP,2015.19,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,622
CP,2015.2,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,667
CP,2015.21,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,692
CP,2015.22,0,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,711
CP,2015.23,0,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,698
CP,2015.24,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,667
CP,2015.25,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,679
CP,2015.26,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,701
CP,2015.27,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,672
CP,2015.28,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,601
CP,2015.29,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,614
CP,2015.3,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,607
CP,2015.31,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,619
CP,2015.32,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,623
CP,2015.33,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,684
CP,2015.34,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,675
CP,2015.35,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,605
CP,2015.36,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,561
CP,2015.37,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,650
CP,2015.38,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,475
CP,2015.39,0,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,502
CP,2015.4,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,570
CP,2015.41,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,555
CP,2015.42,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,577
CP,2015.43,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,589
CP,2015.44,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,593
CP,2015.45,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,609
CP,2015.46,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,525
CP,2015.47,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,480
CP,2015.48,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,504
CP,2015.49,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,608
CP,2015.5,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,516
CP,2015.51,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,481
CP,2015.52,0,0,0,0,0,0,0,0,0,0,0,1,4,36459,0.954,310
CP,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,44152,0.954,222
CP,2016.01,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,489
CP,2016.02,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,473
CP,2016.03,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,339
CP,2016.04,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,503
CP,2016.05,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,527
CP,2016.06,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,418
CP,2016.07,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,524
CP,2016.08,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,550
CP,2016.09,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,497
CP,2016.1,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,559
CP,2016.11,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,565
CP,2016.12,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,514
CP,2016.13,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,570
CP,2016.14,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,463
CP,2016.15,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,501
CP,2016.16,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,573
CP,2016.17,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,543
CP,2016.18,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,559
CP,2016.19,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,584
CP,2016.2,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,523
CP,2016.21,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,572
CP,2016.22,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,600
CP,2016.23,0,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,606
CP,2016.24,0,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,564
CP,2016.25,1,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,622
CP,2016.26,1,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,579
CP,2016.27,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,533
CP,2016.28,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,502
CP,2016.29,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,544
CP,2016.3,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,441
CP,2016.31,1,0,0,0,0,0,0,1,0,0,0,0,7,54853,0.993,534
CP,2016.32,1,0,0,0,0,0,0,1,0,0,0,0,7,54853,0.993,537
CP,2016.33,1,0,0,0,0,0,0,1,0,0,0,0,3,54853,0.993,233
WP,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,39889,1.705,114
